time_timearray,zins_timearray,Vs_timearray,F_timearray
2.241739481456033,15.899413789113344,-0.10682455288330008,-4.854225593714714e-14
2.273313276969499,15.77930981515101,-0.10795589921167514,-4.9206435118390235e-14
2.304887072482964,15.6546410855757,-0.10915436681521988,-4.99105136531035e-14
2.336460867996429,15.525531872888296,-0.11042206660677184,-5.065579345703029e-14
2.3680346635098943,15.392110875959839,-0.11176123522894912,-5.144365173298526e-14
2.3996084590233595,15.254511091741653,-0.1131742385145557,-5.2275542776891835e-14
2.4311822545368247,15.112869682691121,-0.11466357487070174,-5.315299972314424e-14
2.4627560500502903,14.96732784004515,-0.11623187853293024,-5.407763619865891e-14
2.4943298455637555,14.818030643077686,-0.11788192262739428,-5.50511478505573e-14
2.5259036410772207,14.665126914481531,-0.11961662196999573,-5.6075313707514715e-14
