Ec_AFMarray,Ev_AFMarray,Ef_AFMarray,Gatez1_AFMarray,GateE1_AFMarray,Gatez2_AFMarray,GateE2_AFMarray,Insulatorz1_AFMarray,InsulatorE1_AFMarray,Insulatorz2_AFMarray,InsulatorE2_AFMarray,Insulatorz3_AFMarray,InsulatorE3_AFMarray,Insulatorz4_AFMarray,InsulatorE4_AFMarray
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-34.99475316883208,-1.4,-14.994753168832077,-1.4,0.0,-5.259043760083202,0.0,3.740956239916798,-14.994753168832077,1.6999999999999997,-14.994753168832077,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.13957866868074,-1.4,-15.139578668680738,-1.4,0.0,-5.260622296380511,0.0,3.739377703619489,-15.139578668680738,1.6999999999999997,-15.139578668680738,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.280477110835875,-1.4,-15.280477110835873,-1.4,0.0,-5.262121520666997,0.0,3.737878479333003,-15.280477110835873,1.6999999999999997,-15.280477110835873,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.41730804466613,-1.4,-15.417308044666125,-1.4,0.0,-5.2635440846664,0.0,3.7364559153336003,-15.417308044666125,1.6999999999999997,-15.417308044666125,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.54993507412091,-1.4,-15.54993507412091,-1.4,0.0,-5.264892503872776,0.0,3.735107496127224,-15.54993507412091,1.6999999999999997,-15.54993507412091,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.678225993692934,-1.4,-15.678225993692932,-1.4,0.0,-5.266169160783855,0.0,3.733830839216145,-15.678225993692932,1.6999999999999997,-15.678225993692932,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.802052920203536,-1.4,-15.802052920203536,-1.4,0.0,-5.267376308271771,0.0,3.7326236917282287,-15.802052920203536,1.6999999999999997,-15.802052920203536,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.921292420279435,-1.4,-15.921292420279435,-1.4,0.0,-5.268516073036496,0.0,3.731483926963504,-15.921292420279435,1.6999999999999997,-15.921292420279435,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.03582563339377,-1.4,-16.035825633393774,-1.4,0.0,-5.26959045909474,0.0,3.73040954090526,-16.035825633393774,1.6999999999999997,-16.035825633393774,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.14553839034889,-1.4,-16.14553839034889,-1.4,0.0,-5.270601351263858,0.0,3.729398648736142,-16.14553839034889,1.6999999999999997,-16.14553839034889,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.25032132708266,-1.4,-16.25032132708266,-1.4,0.0,-5.2715505186062135,0.0,3.7284494813937865,-16.25032132708266,1.6999999999999997,-16.25032132708266,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.350069993684954,-1.4,-16.350069993684954,-1.4,0.0,-5.272439617804737,0.0,3.7275603821952634,-16.350069993684954,1.6999999999999997,-16.350069993684954,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.444684958515616,-1.4,-16.444684958515616,-1.4,0.0,-5.273270196445056,0.0,3.726729803554944,-16.444684958515616,1.6999999999999997,-16.444684958515616,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.53407190732004,-1.4,-16.53407190732004,-1.4,0.0,-5.274043696183593,0.0,3.7259563038164067,-16.53407190732004,1.6999999999999997,-16.53407190732004,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.618141737243704,-1.4,-16.618141737243707,-1.4,0.0,-5.274761455784564,0.0,3.7252385442154363,-16.618141737243707,1.6999999999999997,-16.618141737243707,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.69681064565182,-1.4,-16.696810645651826,-1.4,0.0,-5.275424714011831,0.0,3.724575285988169,-16.696810645651826,1.6999999999999997,-16.696810645651826,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.770000213665625,-1.4,-16.77000021366563,-1.4,0.0,-5.276034612364177,0.0,3.7239653876358227,-16.77000021366563,1.6999999999999997,-16.77000021366563,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.83763748433203,-1.4,-16.837637484332028,-1.4,0.0,-5.276592197644783,0.0,3.723407802355217,-16.837637484332028,1.6999999999999997,-16.837637484332028,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.89965503534866,-1.4,-16.89965503534866,-1.4,0.0,-5.2770984243575665,0.0,3.7229015756424335,-16.89965503534866,1.6999999999999997,-16.89965503534866,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.95599104627193,-1.4,-16.955991046271937,-1.4,0.0,-5.277554156924606,0.0,3.722445843075394,-16.955991046271937,1.6999999999999997,-16.955991046271937,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.006589360141,-1.4,-17.006589360141,-1.4,0.0,-5.277960171720208,0.0,3.722039828279792,-17.006589360141,1.6999999999999997,-17.006589360141,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.051399539456185,-1.4,-17.051399539456188,-1.4,0.0,-5.278317158918196,0.0,3.7216828410818037,-17.051399539456188,1.6999999999999997,-17.051399539456188,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.090376916456236,-1.4,-17.09037691645624,-1.4,0.0,-5.278625724149926,0.0,3.7213742758500743,-17.09037691645624,1.6999999999999997,-17.09037691645624,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.1234826376441,-1.4,-17.1234826376441,-1.4,0.0,-5.278886389971174,0.0,3.7211136100288256,-17.1234826376441,1.6999999999999997,-17.1234826376441,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.150683702516915,-1.4,-17.150683702516915,-1.4,0.0,-5.279099597136633,0.0,3.720900402863367,-17.150683702516915,1.6999999999999997,-17.150683702516915,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.171952996461656,-1.4,-17.171952996461656,-1.4,0.0,-5.279265705681109,0.0,3.7207342943188912,-17.171952996461656,1.6999999999999997,-17.171952996461656,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.187269317783574,-1.4,-17.18726931778357,-1.4,0.0,-5.279384995806872,0.0,3.720615004193128,-17.18726931778357,1.6999999999999997,-17.18726931778357,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.19661739884046,-1.4,-17.196617398840463,-1.4,0.0,-5.279457668576806,0.0,3.720542331423194,-17.196617398840463,1.6999999999999997,-17.196617398840463,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.19998792126184,-1.4,-17.19998792126184,-1.4,0.0,-5.279483846413145,0.0,3.720516153586855,-17.19998792126184,1.6999999999999997,-17.19998792126184,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.197377525237656,-1.4,-17.197377525237652,-1.4,0.0,-5.279463573401688,0.0,3.7205364265983123,-17.197377525237652,1.6999999999999997,-17.197377525237652,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.18878881286743,-1.4,-17.18878881286743,-1.4,0.0,-5.279396815401466,0.0,3.7206031845985343,-17.18878881286743,1.6999999999999997,-17.18878881286743,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.174230345566436,-1.4,-17.174230345566436,-1.4,0.0,-5.279283459959808,0.0,3.7207165400401916,-17.174230345566436,1.6999999999999997,-17.174230345566436,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.153716635531495,-1.4,-17.1537166355315,-1.4,0.0,-5.279123316032855,0.0,3.7208766839671448,-17.1537166355315,1.6999999999999997,-17.1537166355315,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.1272681312749,-1.4,-17.127268131274906,-1.4,0.0,-5.278916113511532,0.0,3.7210838864884677,-17.127268131274906,1.6999999999999997,-17.127268131274906,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.09491119724089,-1.4,-17.094911197240886,-1.4,0.0,-5.278661502553114,0.0,3.7213384974468857,-17.094911197240886,1.6999999999999997,-17.094911197240886,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.056678087524986,-1.4,-17.056678087524983,-1.4,0.0,-5.278359052718536,0.0,3.7216409472814638,-17.056678087524983,1.6999999999999997,-17.056678087524983,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-37.01260691372243,-1.4,-17.01260691372243,-1.4,0.0,-5.278008251915805,0.0,3.7219917480841946,-17.01260691372243,1.6999999999999997,-17.01260691372243,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.962741606937726,-1.4,-16.962741606937726,-1.4,0.0,-5.27760850515004,0.0,3.72239149484996,-16.962741606937726,1.6999999999999997,-16.962741606937726,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.90713187399312,-1.4,-16.907131873993123,-1.4,0.0,-5.277159133080965,0.0,3.722840866919035,-16.907131873993123,1.6999999999999997,-16.907131873993123,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.8458331478798,-1.4,-16.845833147879805,-1.4,0.0,-5.27665937038911,0.0,3.72334062961089,-16.845833147879805,1.6999999999999997,-16.845833147879805,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.77890653250107,-1.4,-16.778906532501065,-1.4,0.0,-5.276108363952442,0.0,3.723891636047558,-16.778906532501065,1.6999999999999997,-16.778906532501065,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.706418741762604,-1.4,-16.7064187417626,-1.4,0.0,-5.27550517083588,0.0,3.7244948291641196,-16.7064187417626,1.6999999999999997,-16.7064187417626,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.62844203307067,-1.4,-16.628442033070673,-1.4,0.0,-5.274848756096948,0.0,3.725151243903052,-16.628442033070673,1.6999999999999997,-16.628442033070673,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.54505413530431,-1.4,-16.54505413530431,-1.4,0.0,-5.274137990411886,0.0,3.7258620095881136,-16.54505413530431,1.6999999999999997,-16.54505413530431,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.456338171333485,-1.4,-16.45633817133349,-1.4,0.0,-5.273371647527811,0.0,3.726628352472189,-16.45633817133349,1.6999999999999997,-16.45633817133349,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.36238257516047,-1.4,-16.36238257516047,-1.4,0.0,-5.272548401548041,0.0,3.7274515984519594,-16.36238257516047,1.6999999999999997,-16.36238257516047,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.263281003766835,-1.4,-16.26328100376683,-1.4,0.0,-5.271666824059564,0.0,3.7283331759404357,-16.26328100376683,1.6999999999999997,-16.26328100376683,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.15913224375416,-1.4,-16.159132243754158,-1.4,0.0,-5.270725381113768,0.0,3.7292746188862322,-16.159132243754158,1.6999999999999997,-16.159132243754158,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-36.05004011287143,-1.4,-16.05004011287143,-1.4,0.0,-5.269722430074118,0.0,3.7302775699258817,-16.05004011287143,1.6999999999999997,-16.05004011287143,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.93611335652721,-1.4,-15.936113356527207,-1.4,0.0,-5.26865621634747,0.0,3.7313437836525303,-15.936113356527207,1.6999999999999997,-15.936113356527207,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.81746553938984,-1.4,-15.817465539389845,-1.4,0.0,-5.267524870019094,0.0,3.732475129980906,-15.817465539389845,1.6999999999999997,-15.817465539389845,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.69421493218378,-1.4,-15.694214932183783,-1.4,0.0,-5.266326402415549,0.0,3.733673597584451,-15.694214932183783,1.6999999999999997,-15.694214932183783,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.5664843937947,-1.4,-15.5664843937947,-1.4,0.0,-5.265058702623998,0.0,3.734941297376002,-15.5664843937947,1.6999999999999997,-15.5664843937947,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.434401248801095,-1.4,-15.434401248801093,-1.4,0.0,-5.263719534001821,0.0,3.7362804659981794,-15.434401248801093,1.6999999999999997,-15.434401248801093,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.2980971605544,-1.4,-15.298097160554398,-1.4,0.0,-5.262306530716214,0.0,3.737693469283786,-15.298097160554398,1.6999999999999997,-15.298097160554398,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.15770799993407,-1.4,-15.15770799993407,-1.4,0.0,-5.260817194360068,0.0,3.739182805639932,-15.15770799993407,1.6999999999999997,-15.15770799993407,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-35.01337370990855,-1.4,-15.013373709908546,-1.4,0.0,-5.259248890697839,0.0,3.7407511093021606,-15.013373709908546,1.6999999999999997,-15.013373709908546,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-34.86523816603706,-1.4,-14.865238166037063,-1.4,0.0,-5.257598846603376,0.0,3.7424011533966244,-14.865238166037063,1.6999999999999997,-14.865238166037063,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-34.71344903305135,-1.4,-14.713449033051344,-1.4,0.0,-5.255864147260773,0.0,3.7441358527392268,-14.713449033051344,1.6999999999999997,-14.713449033051344,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-34.558157617660214,-1.4,-14.558157617660214,-1.4,0.0,-5.25404173370943,0.0,3.74595826629057,-14.558157617660214,1.6999999999999997,-14.558157617660214,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-34.39951871772375,-1.4,-14.399518717723755,-1.4,0.0,-5.252128400825409,0.0,3.747871599174591,-14.399518717723755,1.6999999999999997,-14.399518717723755,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-34.237690467947445,-1.4,-14.237690467947447,-1.4,0.0,-5.250120795843255,0.0,3.749879204156745,-14.237690467947447,1.6999999999999997,-14.237690467947447,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-34.07283418225005,-1.4,-14.072834182250052,-1.4,0.0,-5.248015417535224,0.0,3.751984582464776,-14.072834182250052,1.6999999999999997,-14.072834182250052,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-33.905114192962394,-1.4,-13.905114192962392,-1.4,0.0,-5.245808616178788,0.0,3.7541913838212118,-13.905114192962392,1.6999999999999997,-13.905114192962392,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-33.7346976870173,-1.4,-13.734697687017304,-1.4,0.0,-5.2434965944578975,0.0,3.7565034055421025,-13.734697687017304,1.6999999999999997,-13.734697687017304,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-33.56175453929407,-1.4,-13.561754539294073,-1.4,0.0,-5.241075409458983,0.0,3.7589245905410174,-13.561754539294073,1.6999999999999997,-13.561754539294073,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-33.38645714328346,-1.4,-13.386457143283458,-1.4,0.0,-5.238540975938789,0.0,3.761459024061211,-13.386457143283458,1.6999999999999997,-13.386457143283458,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-33.2089802392421,-1.4,-13.208980239242102,-1.4,0.0,-5.23588907105774,0.0,3.7641109289422596,-13.208980239242102,1.6999999999999997,-13.208980239242102,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-33.02950074000767,-1.4,-13.02950074000767,-1.4,0.0,-5.233115340789503,0.0,3.766884659210497,-13.02950074000767,1.6999999999999997,-13.02950074000767,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-32.84819755464825,-1.4,-12.848197554648252,-1.4,0.0,-5.230215308234334,0.0,3.7697846917656657,-12.848197554648252,1.6999999999999997,-12.848197554648252,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-32.66525141012193,-1.4,-12.66525141012193,-1.4,0.0,-5.2271843840806,0.0,3.7728156159194004,-12.66525141012193,1.6999999999999997,-12.66525141012193,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-32.480844671124224,-1.4,-12.480844671124226,-1.4,0.0,-5.224017879474959,0.0,3.7759821205250406,-12.480844671124226,1.6999999999999997,-12.480844671124226,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-32.295161158302975,-1.4,-12.295161158302976,-1.4,0.0,-5.220711021576844,0.0,3.779288978423156,-12.295161158302976,1.6999999999999997,-12.295161158302976,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-32.108385965021945,-1.4,-12.108385965021945,-1.4,0.0,-5.217258972086544,0.0,3.782741027913456,-12.108385965021945,1.6999999999999997,-12.108385965021945,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-31.92070527285572,-1.4,-11.92070527285572,-1.4,0.0,-5.213656849047827,0.0,3.786343150952173,-11.92070527285572,1.6999999999999997,-11.92070527285572,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-31.732306165999866,-1.4,-11.732306165999864,-1.4,0.0,-5.209899752235053,0.0,3.790100247764947,-11.732306165999864,1.6999999999999997,-11.732306165999864,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-31.54337644478133,-1.4,-11.54337644478133,-1.4,0.0,-5.2059827924404525,0.0,3.7940172075595475,-11.54337644478133,1.6999999999999997,-11.54337644478133,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-31.354104438455003,-1.4,-11.354104438455005,-1.4,0.0,-5.201901124978971,0.0,3.7980988750210294,-11.354104438455005,1.6999999999999997,-11.354104438455005,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-31.164678817473018,-1.4,-11.16467881747302,-1.4,0.0,-5.197649987724931,0.0,3.8023500122750686,-11.16467881747302,1.6999999999999997,-11.16467881747302,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-30.97528840541393,-1.4,-10.97528840541393,-1.4,0.0,-5.193224743986059,0.0,3.8067752560139407,-10.97528840541393,1.6999999999999997,-10.97528840541393,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-30.78612199075927,-1.4,-10.786121990759272,-1.4,0.0,-5.18862093050519,0.0,3.8113790694948104,-10.786121990759272,1.6999999999999997,-10.786121990759272,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-30.597368138705104,-1.4,-10.597368138705104,-1.4,0.0,-5.183834310857576,0.0,3.816165689142424,-10.597368138705104,1.6999999999999997,-10.597368138705104,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-30.409215003196095,-1.4,-10.409215003196097,-1.4,0.0,-5.17886093448139,0.0,3.8211390655186097,-10.409215003196097,1.6999999999999997,-10.409215003196097,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-30.221850139369625,-1.4,-10.221850139369625,-1.4,0.0,-5.173697201540489,0.0,3.826302798459511,-10.221850139369625,1.6999999999999997,-10.221850139369625,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-30.03546031659669,-1.4,-10.035460316596692,-1.4,0.0,-5.168339933771762,0.0,3.8316600662282383,-10.035460316596692,1.6999999999999997,-10.035460316596692,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-29.85023133230618,-1.4,-9.850231332306182,-1.4,0.0,-5.162786451415238,0.0,3.837213548584762,-9.850231332306182,1.6999999999999997,-9.850231332306182,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-29.66634782677793,-1.4,-9.666347826777928,-1.4,0.0,-5.157034656265322,0.0,3.8429653437346776,-9.666347826777928,1.6999999999999997,-9.666347826777928,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-29.483993099089275,-1.4,-9.483993099089275,-1.4,0.0,-5.151083120819463,0.0,3.8489168791805373,-9.483993099089275,1.6999999999999997,-9.483993099089275,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-29.30334892439857,-1.4,-9.30334892439857,-1.4,0.0,-5.14493118344165,0.0,3.85506881655835,-9.30334892439857,1.6999999999999997,-9.30334892439857,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-29.124595372747734,-1.4,-9.124595372747734,-1.4,0.0,-5.138579049410863,0.0,3.861420950589137,-9.124595372747734,1.6999999999999997,-9.124595372747734,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-28.947910629564525,-1.4,-8.947910629564523,-1.4,0.0,-5.132027897701116,0.0,3.867972102298884,-8.947910629564523,1.6999999999999997,-8.947910629564523,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-28.77347081804342,-1.4,-8.77347081804342,-1.4,0.0,-5.125279993357567,0.0,3.874720006642433,-8.77347081804342,1.6999999999999997,-8.77347081804342,-7.300000000000001
1.1245192307692307,-0.37548076923076934,0.1489764070935947,-28.601449823582204,-1.4,-8.601449823582204,-1.4,0.0,-5.118338805415542,0.0,3.881661194584458,-8.601449823582204,1.6999999999999997,-8.601449823582204,-7.300000000000001
