10
9.98045
9.9609
9.94135
9.9218
9.90225
9.8827
9.86315
9.8436
9.82405
9.8045
9.78495
9.7654
9.74585
9.7263
9.70675
9.68719
9.66764
9.64809
9.62854
9.60899
9.58944
9.56989
9.55034
9.53079
9.51124
9.49169
9.47214
9.45259
9.43304
9.41349
9.39394
9.37439
9.35484
9.33529
9.31574
9.29619
9.27664
9.25709
9.23754
9.21799
9.19844
9.17889
9.15934
9.13978
9.12023
9.10068
9.08113
9.06158
9.04203
9.02248
9.00293
8.98338
8.96383
8.94428
8.92473
8.90518
8.88563
8.86608
8.84653
8.82698
8.80743
8.78788
8.76833
8.74878
8.72923
8.70968
8.69013
8.67058
8.65103
8.63148
8.61193
8.59238
8.57283
8.55328
8.53372
8.51417
8.49462
8.47507
8.45552
8.43597
8.41642
8.39687
8.37732
8.35777
8.33822
8.31867
8.29912
8.27957
8.26002
8.24047
8.22092
8.20137
8.18182
8.16227
8.14272
8.12317
8.10362
8.08407
8.06452
8.04497
8.02542
8.00587
7.98631
7.96676
7.94721
7.92766
7.90811
7.88856
7.86901
7.84946
7.82991
7.81036
7.79081
7.77126
7.75171
7.73216
7.71261
7.69306
7.67351
7.65396
7.63441
7.61486
7.59531
7.57576
7.55621
7.53666
7.51711
7.49756
7.47801
7.45846
7.43891
7.41935
7.3998
7.38025
7.3607
7.34115
7.3216
7.30205
7.2825
7.26295
7.2434
7.22385
7.2043
7.18475
7.1652
7.14565
7.1261
7.10655
7.087
7.06745
7.0479
7.02835
7.0088
6.98925
6.9697
6.95015
6.9306
6.91105
6.8915
6.87195
6.8524
6.83284
6.81329
6.79374
6.77419
6.75464
6.73509
6.71554
6.69599
6.67644
6.65689
6.63734
6.61779
6.59824
6.57869
6.55914
6.53959
6.52004
6.50049
6.48094
6.46139
6.44184
6.42229
6.40274
6.38319
6.36364
6.34409
6.32454
6.30499
6.28544
6.26588
6.24633
6.22678
6.20723
6.18768
6.16813
6.14858
6.12903
6.10948
6.08993
6.07038
6.05083
6.03128
6.01173
5.99218
5.97263
5.95308
5.93353
5.91398
5.89443
5.87488
5.85533
5.83578
5.81623
5.79668
5.77713
5.75758
5.73803
5.71847
5.69892
5.67937
5.65982
5.64027
5.62072
5.60117
5.58162
5.56207
5.54252
5.52297
5.50342
5.48387
5.46432
5.44477
5.42522
5.40567
5.38612
5.36657
5.34702
5.32747
5.30792
5.28837
5.26882
5.24927
5.22972
5.21017
5.19062
5.17107
5.15152
5.13196
5.11241
